observable,sintetico,base,PROV,timestamp,RADIO_REF_ID,DPTO,valor,frac
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11073,6749,0.1354,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11074,6749,0.1341,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11075,6749,0.1074,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11076,6749,0.1054,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11077,6749,0.1004,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11078,6749,0.1362,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11079,6749,0.1132,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11080,6749,0.1566,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11081,6749,0.0919,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11082,6749,0.0796,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11083,6749,0.0829,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11084,6749,0.114,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11085,6749,0.1062,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11086,6749,0.1277,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11087,6749,0.0141,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11088,6749,0.1246,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11089,6749,0.1297,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11090,6749,0.325,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11091,6749,0.2925,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11092,6749,0.3962,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11093,6749,0.1724,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11094,6749,0.2143,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11095,6749,0.2609,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11096,6749,0.2778,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11097,6749,0.2381,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11098,6749,0.246,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11099,6749,0.1916,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11100,6749,0.2311,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11101,6749,0.2614,0.2
Monotrib,mean,Personas,6,2022-08-16 19:41:37.322681,11102,6749,0.2054,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5910,6408,510.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5911,6408,292.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5912,6408,392.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5913,6408,307.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5914,6408,485.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5915,6408,152.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5916,6408,295.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5917,6408,490.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5918,6408,452.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5919,6408,270.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5920,6408,595.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5921,6408,420.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5922,6408,525.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5923,6408,35.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5924,6408,82.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5925,6408,145.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5926,6408,290.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5927,6408,487.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5928,6408,427.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5929,6408,532.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5930,6408,425.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5931,6408,230.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5932,6408,242.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5933,6408,460.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5934,6408,590.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5935,6408,615.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5936,6408,437.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5937,6408,327.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5938,6408,230.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5939,6408,130.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5940,6408,575.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5941,6408,335.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5942,6408,342.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5943,6408,327.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5944,6408,722.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5945,6408,992.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5946,6408,325.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5947,6408,270.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5948,6408,645.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5949,6408,1025.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5950,6408,385.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5951,6408,897.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5952,6408,447.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5953,6408,325.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5954,6408,665.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5955,6408,667.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5956,6408,492.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5957,6408,652.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5958,6408,405.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5959,6408,625.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5960,6408,335.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5961,6408,555.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5962,6408,470.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5963,6408,457.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5964,6408,140.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5965,6408,325.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5966,6408,365.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5967,6408,435.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5968,6408,360.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5969,6408,292.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5970,6408,212.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5971,6408,300.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5972,6408,287.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5973,6408,162.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5974,6408,265.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5975,6408,195.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5976,6408,275.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5977,6408,72.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5978,6408,295.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5979,6408,212.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5980,6408,220.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5981,6408,272.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5982,6408,367.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5983,6408,395.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5984,6408,362.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5985,6408,290.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5986,6408,187.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5987,6408,42.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5988,6408,240.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5989,6408,200.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5990,6408,272.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5991,6408,360.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5992,6408,502.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5993,6408,185.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5994,6408,155.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5995,6408,222.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5996,6408,437.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5997,6408,290.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5998,6408,205.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,5999,6408,215.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6000,6408,362.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6001,6408,375.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6002,6408,250.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6003,6408,445.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6004,6408,530.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6005,6408,305.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6006,6408,232.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6007,6408,260.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6008,6408,250.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6009,6408,277.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6010,6408,412.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6011,6408,530.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6012,6408,340.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6013,6408,327.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6014,6408,387.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6015,6408,502.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6016,6408,287.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6017,6408,507.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6018,6408,355.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6019,6408,570.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6020,6408,275.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6021,6408,397.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6022,6408,360.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6023,6408,250.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6024,6408,435.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6025,6408,1135.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6026,6408,295.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6027,6408,110.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6028,6408,460.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6029,6408,145.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6030,6408,310.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6031,6408,115.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6032,6408,895.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6033,6408,165.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6034,6408,490.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6035,6408,542.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6036,6408,502.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6037,6408,655.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6038,6408,472.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6039,6408,750.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6040,6408,297.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6041,6408,557.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6042,6408,410.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6043,6408,492.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6044,6408,327.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6045,6408,265.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6046,6408,440.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6047,6408,502.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6048,6408,467.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6049,6408,482.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6050,6408,517.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6051,6408,467.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6052,6408,505.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6053,6408,255.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6054,6408,390.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6055,6408,415.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6056,6408,477.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6057,6408,405.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6058,6408,220.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6059,6408,257.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6060,6408,207.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6061,6408,235.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6062,6408,267.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6063,6408,345.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6064,6408,330.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6065,6408,297.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6066,6408,317.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6067,6408,380.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6068,6408,475.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6069,6408,57.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6070,6408,462.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6071,6408,360.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6072,6408,70.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6073,6408,120.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6074,6408,205.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6075,6408,305.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6076,6408,150.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6077,6408,252.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6078,6408,82.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,6079,6408,375.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10926,6749,52.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10927,6749,525.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10928,6749,325.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10929,6749,172.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10930,6749,197.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10931,6749,160.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10932,6749,192.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10933,6749,232.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10934,6749,222.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10935,6749,490.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10936,6749,142.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10937,6749,157.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10938,6749,162.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10939,6749,255.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10940,6749,260.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10941,6749,125.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10942,6749,130.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10943,6749,125.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10944,6749,170.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10945,6749,37.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10946,6749,75.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10947,6749,200.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10948,6749,165.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10949,6749,135.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10950,6749,170.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10951,6749,107.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10952,6749,100.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10953,6749,140.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10954,6749,97.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10955,6749,155.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10956,6749,107.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10957,6749,145.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10958,6749,135.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10959,6749,185.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10960,6749,260.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10961,6749,177.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10962,6749,97.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10963,6749,180.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10964,6749,125.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10965,6749,140.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10966,6749,150.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10967,6749,175.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10968,6749,45.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10969,6749,140.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10970,6749,112.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10971,6749,127.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10972,6749,85.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10973,6749,145.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10974,6749,105.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10975,6749,170.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10976,6749,182.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10977,6749,200.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10978,6749,155.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10979,6749,185.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10980,6749,477.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10981,6749,230.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10982,6749,232.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10983,6749,325.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10984,6749,362.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10985,6749,237.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10986,6749,265.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10987,6749,392.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10988,6749,400.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10989,6749,195.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10990,6749,120.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10991,6749,232.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10992,6749,532.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10993,6749,437.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10994,6749,327.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10995,6749,435.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10996,6749,322.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10997,6749,370.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10998,6749,300.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,10999,6749,420.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11000,6749,535.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11001,6749,380.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11002,6749,235.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11003,6749,360.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11004,6749,235.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11005,6749,302.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11006,6749,270.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11007,6749,242.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11008,6749,367.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11009,6749,350.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11010,6749,220.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11011,6749,375.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11012,6749,380.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11013,6749,542.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11014,6749,455.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11015,6749,395.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11016,6749,282.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11017,6749,182.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11018,6749,45.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11019,6749,352.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11020,6749,200.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11021,6749,320.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11022,6749,275.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11023,6749,170.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11024,6749,327.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11025,6749,590.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11026,6749,340.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11027,6749,235.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11028,6749,237.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11029,6749,220.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11030,6749,272.5,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11031,6749,225.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11032,6749,125.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11033,6749,260.0,0.2
Monotrib,sum,Personas,6,2022-08-16 19:41:37.322681,11034,6749,300.0,0.2
